State,year,Current_dollar_GDP_MillionUSD,Population_in_thousands
California,2004,1632216.9,35575
Delaware,2007,56278.5,872
Florida,1972,"",7511
Indiana,2017,351105.6,6658
Mississippi,2017,110223.4,2989
Montana,1988,"",800
Montana,1989,"",800
Ohio,1971,"",10735
Ohio,2013,561045.5,11577
Ohio,2018,675905.2,11676
Oklahoma,1999,84062.9,3437
Pennsylvania,2011,618987.7,12745
Rhode Island,2017,58506.3,1056
Utah,1964,"",978
Vermont,1987,"",540
Virginia,1973,"",4901
West Virginia,1982,"",1950
