State,year,Current_dollar_GDP_MillionUSD,Population_in_thousands
Arizona,1972,"",2008
Florida,1971,"",7158
Idaho,1991,"",1041
Idaho,2007,53852.1,1505
Iowa,1993,"",2837
Kansas,1992,"",2532
Maryland,1972,"",4073
Maryland,1986,"",4487
New Hampshire,1966,"",681
New Hampshire,1967,"",697
New Hampshire,1972,"",781
Oklahoma,2003,105243.3,3505
Washington,1975,"",3621
West Virginia,1996,"",1823
